BUKRS,LIFNR,AUGDT,AUGBL,ZUONR,GJAHR,BELNR,BUZEI,BUDAT,BLDAT,CPUDT,WAERS,XBLNR,BLART,MONAT,BSCHL,SHKZ,MWSKZ,DMBTR,WRBTR,ZFBDT,ZTERM,ZLSCH,,,,CHECT,XBANC,BANCD,VOIDR,VOIDD,
1001,400717,2020-08-28,2001871442,7-098-65211,2020,2500262286,1,2020-08-21,2020-08-19,2020-08-21,USD,7-098-65211,HV,8,31,H,I0,879.48,879.48,2020-08-19,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-14668,2020,2500262289,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-14668,HV,8,31,H,I0,10023.43,10023.43,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-18472,2020,2500262168,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-18472,HV,8,31,H,I0,1780.37,1780.37,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-20993,2020,2500262298,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-20993,HV,8,31,H,I0,557.43,557.43,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-21049,2020,2500262264,1,2020-08-26,2020-08-20,2020-08-26,USD,7-099-21049,HV,8,31,H,I0,191.43,191.43,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-38464,2020,2500262269,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-38464,HV,8,31,H,I1,105.30,105.30,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-52209,2020,2500262305,1,2020-08-24,2020-08-20,2020-08-24,USD,7-099-52209,HV,8,31,H,I0,10.14,10.14,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-71251,2020,2500262505,1,2020-08-28,2020-08-20,2020-08-28,USD,7-099-71251,HV,8,31,H,I0,108.61,108.61,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-76081,2020,2500262274,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-76081,HV,8,31,H,I0,25.65,25.65,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-89399,2020,2500262287,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-89399,HV,8,31,H,I0,5255.13,5255.13,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-95080,2020,2500262166,1,2020-08-21,2020-08-20,2020-08-21,USD,7-099-95080,HV,8,31,H,I0,901.73,901.73,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-28,2001871442,7-099-97517,2020,2500262263,1,2020-08-26,2020-08-20,2020-08-26,USD,7-099-97517,HV,8,31,H,I0,209.76,209.76,2020-08-20,0017,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,3-288-27168,2020,2500262290,1,2020-08-21,2020-08-21,2020-08-21,USD,3-288-27168,HV,8,31,H,I0,127.65,127.65,2020-08-21,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,3-288-31003,2020,2500262369,1,2020-08-24,2020-08-21,2020-08-24,USD,3-288-31003,HV,8,31,H,I0,16.54,16.54,2020-08-21,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,3-288-32576,2020,2500262262,1,2020-08-26,2020-08-21,2020-08-26,USD,3-288-32576,HV,8,31,H,I0,12.79,12.79,2020-08-21,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,7-086-60010,2020,2500263017,1,2020-08-31,2020-08-06,2020-08-31,USD,7-086-60010,HV,8,31,H,I0,190.93,190.93,2020-08-06,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,7-092-65158,2020,2500263115,1,2020-08-31,2020-08-13,2020-08-31,USD,7-092-65158,HV,8,31,H,I0,910.78,910.78,2020-08-13,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,7-099-31787,2020,2500263018,1,2020-08-31,2020-08-20,2020-08-31,USD,7-099-31787,HV,8,31,H,I0,182.78,182.78,2020-08-20,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,7-100-19403,2020,2500263116,1,2020-08-31,2020-08-20,2020-08-31,USD,7-100-19403,HV,8,31,H,I0,626.75,626.75,2020-08-20,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-08-31,2001872334,7-101-08091,2020,2500262446,1,2020-08-25,2020-08-21,2020-08-25,USD,7-101-08091,HV,8,31,H,I0,656.78,656.78,2020-08-21,0017,V,2020-08-31,US02,2020-08-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,3-290-01097,2020,2500263069,1,2020-08-28,2020-08-27,2020-08-28,USD,3-290-01097,HV,8,31,H,I0,38.10,38.10,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-079-84957,2020,2500263293,1,2020-09-04,2020-08-14,2020-09-04,USD,7-079-84957,HV,9,31,H,I0,385.67,385.67,2020-08-14,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-086-25047,2020,2500263292,1,2020-09-04,2020-08-06,2020-09-04,USD,7-086-25047,HV,9,31,H,I0,452.89,452.89,2020-08-06,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-092-88486,2020,2500263291,1,2020-09-04,2020-08-13,2020-09-04,USD,7-092-88486,HV,9,31,H,I0,435.18,435.18,2020-08-13,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-105-04841,2020,2500263068,1,2020-08-28,2020-08-26,2020-08-28,USD,7-105-04841,HV,8,31,H,I0,1079.77,1079.77,2020-08-26,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-105-82917,2020,2500263070,1,2020-08-28,2020-08-27,2020-08-28,USD,7-105-82917,HV,8,31,H,I0,712.58,712.58,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-105-82963,2020,2500263135,1,2020-08-31,2020-08-27,2020-08-31,USD,7-105-82963,HV,8,31,H,I0,138.32,138.32,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-04177,2020,2500263123,1,2020-08-31,2020-08-27,2020-08-31,USD,7-106-04177,HV,8,31,H,I0,162.86,162.86,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-04215,2020,2500263120,1,2020-08-31,2020-08-27,2020-08-31,USD,7-106-04215,HV,8,31,H,I0,857.79,857.79,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-22733,2020,2500263072,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-22733,HV,8,31,H,I0,10367.03,10367.03,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-27663,2020,2500263030,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-27663,HV,8,31,H,I0,1793.78,1793.78,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-27822,2020,2500263027,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-27822,HV,8,31,H,I0,908.67,908.67,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-28175,2020,2500263012,1,2020-08-27,2020-08-27,2020-08-27,USD,7-106-28175,HV,8,31,H,I0,9.58,9.58,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-44604,2020,2500263071,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-44604,HV,8,31,H,I0,5634.00,5634.00,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-61461,2020,2500263019,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-61461,HV,8,31,H,I0,121.59,121.59,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400717,2020-09-04,2001874580,7-106-76603,2020,2500263093,1,2020-08-28,2020-08-27,2020-08-28,USD,7-106-76603,HV,8,31,H,I0,104.44,104.44,2020-08-27,0017,V,2020-09-04,US02,2020-09-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-01-10,2001772979,MBFS25601219,2020,5100215768,1,2020-01-09,2019-12-11,2020-01-09,USD,MBFS25601219,RE,1,31,H,I0,375.00,375.00,2019-12-11,0010,V,2020-01-10,US02,2020-01-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-02-14,2001789884,MBFSHOST120,2020,5100215931,1,2020-01-31,2020-01-17,2020-01-31,USD,MBFSHOST120,RE,1,31,H,I0,1000.00,1000.00,2020-01-17,0010,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-02-26,2001794889,MBFSCC0120,2020,5100216145,1,2020-01-31,2020-01-27,2020-01-31,USD,MBFSCC0120,RE,1,31,H,I0,400.00,400.00,2020-01-27,0010,V,2020-02-26,US02,2020-02-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-03-26,2001809095,MBFSCC0220,2020,5100217196,1,2020-03-04,2020-02-25,2020-03-04,USD,MBFSCC0220,RE,3,31,H,I0,400.00,400.00,2020-02-25,0010,V,2020-03-26,US02,2020-03-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-04-24,2001820062,MBFSCC0320,2020,5100217958,1,2020-03-27,2020-03-25,2020-03-27,USD,MBFSCC0320,RE,3,31,H,I0,400.00,400.00,2020-03-25,0010,V,2020-04-24,US02,2020-04-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-05-22,2001829890,MBFSCC0420,2020,5100218812,1,2020-05-05,2020-04-24,2020-05-05,USD,MBFSCC0420,RE,5,31,H,I0,400.00,400.00,2020-04-24,0010,V,2020-05-22,US02,2020-05-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-06-25,2001843134,MBFSCC0520,2020,5100219302,1,2020-06-11,2020-05-26,2020-06-11,USD,MBFSCC0520,RE,6,31,H,I0,400.00,400.00,2020-05-26,0010,V,2020-06-25,US02,2020-06-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-07-24,2001855720,MBFSCC0620,2020,5100219807,1,2020-07-13,2020-06-25,2020-07-13,USD,MBFSCC0620,RE,7,31,H,I0,400.00,400.00,2020-06-25,0010,V,2020-07-24,US02,2020-07-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400724,2020-08-21,2001868386,MBFSCC0720,2020,5100220323,1,2020-07-30,2020-07-24,2020-07-30,USD,MBFSCC0720,RE,7,31,H,I0,400.00,400.00,2020-07-24,0010,V,2020-08-21,US02,2020-08-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-17,2001776836,150433,2020,5100215655,1,2020-01-06,2019-12-18,2020-01-06,USD,150433,RE,1,31,H,I1,757.37,757.37,2019-12-18,0010,V,2020-01-17,US02,2020-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,149657,2020,5100215986,1,2020-01-30,2019-10-31,2020-01-30,USD,149657,RE,1,31,H,I1,4146.63,4146.63,2019-10-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150564,2020,5100215981,1,2020-01-21,2019-12-31,2020-01-21,USD,150564,RE,1,31,H,I1,132.50,132.50,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150678,2020,5100215771,1,2020-01-16,2019-12-31,2020-01-16,USD,150678,RE,1,31,H,I1,3218.42,3218.42,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150692,2020,5100215780,1,2020-01-10,2019-12-31,2020-01-10,USD,150692,RE,1,31,H,I1,7584.27,7584.27,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150695,2020,5100215782,1,2020-01-10,2019-12-31,2020-01-10,USD,150695,RE,1,31,H,I1,1481.32,1481.32,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150696,2020,5100215783,1,2020-01-14,2019-12-31,2020-01-14,USD,150696,RE,1,31,H,I1,1062.44,1062.44,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150697,2020,5100215784,1,2020-01-14,2019-12-31,2020-01-14,USD,150697,RE,1,31,H,I1,2480.39,2480.39,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150698,2020,5100215785,1,2020-01-14,2019-12-31,2020-01-14,USD,150698,RE,1,31,H,I1,2636.96,2636.96,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150701,2020,5100215787,1,2020-01-10,2019-12-31,2020-01-10,USD,150701,RE,1,31,H,I1,1377.00,1377.00,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150752,2020,5100215819,1,2020-01-14,2019-12-31,2020-01-14,USD,150752,RE,1,31,H,I1,38380.57,38380.57,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150775,2020,5100215851,1,2020-01-14,2019-12-31,2020-01-14,USD,150775,RE,1,31,H,I1,4791.48,4791.48,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-01-30,2001782315,150806,2020,5100215888,1,2020-01-30,2019-12-31,2020-01-30,USD,150806,RE,1,31,H,I1,5063.54,5063.54,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-19,2001791773,150935,2020,5100215964,1,2020-01-30,2020-01-20,2020-01-30,USD,150935,RE,1,31,H,I1,5750.03,5750.03,2020-01-20,0010,V,2020-02-19,US02,2020-02-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-19,2001791773,150936,2020,5100215965,1,2020-01-31,2020-01-20,2020-01-31,USD,150936,RE,1,31,H,I1,3113.23,3113.23,2020-01-20,0010,V,2020-02-19,US02,2020-02-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-21,2001792929,150970,2020,5100216015,1,2020-01-31,2020-01-22,2020-01-31,USD,150970,RE,1,31,H,I1,3440.95,3440.95,2020-01-22,0010,V,2020-02-21,US02,2020-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-21,2001792929,150972,2020,5100216016,1,2020-01-31,2020-01-22,2020-01-31,USD,150972,RE,1,31,H,I1,5334.20,5334.20,2020-01-22,0010,V,2020-02-21,US02,2020-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-21,2001792929,150974,2020,5100216017,1,2020-01-31,2020-01-22,2020-01-31,USD,150974,RE,1,31,H,I1,4672.58,4672.58,2020-01-22,0010,V,2020-02-21,US02,2020-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-21,2001792929,150976,2020,5100216018,1,2020-02-07,2020-01-22,2020-02-07,USD,150976,RE,2,31,H,I1,5407.90,5407.90,2020-01-22,0010,V,2020-02-21,US02,2020-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-28,2001796114,151116,2020,5100216240,1,2020-02-03,2020-01-31,2020-02-03,USD,151116,RE,2,31,H,I1,25477.72,25477.72,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-28,2001796114,151155,2020,5100216381,1,2020-02-22,2020-01-31,2020-02-22,USD,151155,RE,2,31,H,I0,1461.07,1461.07,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-28,2001796114,151242,2020,5100216499,1,2020-02-13,2020-01-31,2020-02-13,USD,151242,RE,2,31,H,I1,919.00,919.00,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-28,2001796114,151250,2020,5100216500,1,2020-02-13,2020-01-31,2020-02-13,USD,151250,RE,2,31,H,I1,36923.05,36923.05,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-02-28,2001796114,151258,2020,5100216506,1,2020-02-22,2020-01-31,2020-02-22,USD,151258,RE,2,31,H,I1,7934.43,7934.43,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-02,2001796784,151249,2020,5100216501,1,2020-03-02,2020-01-31,2020-03-02,USD,151249,RE,3,31,H,I1,7109.56,7109.56,2020-01-31,0010,V,2020-03-02,US02,2020-03-02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-04,2001798304,151141,2020,5100216321,1,2020-03-04,2020-01-31,2020-03-04,USD,151141,RE,3,31,H,I1,3441.96,3441.96,2020-01-31,0010,V,2020-03-04,US02,2020-03-04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-10,2001801166,151259,2020,5100216507,1,2020-03-09,2020-01-31,2020-03-09,USD,151259,RE,3,31,H,I1,1248.97,1248.97,2020-01-31,0010,V,2020-03-10,US02,2020-03-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-10,2001801166,151259,2020,5100216517,1,2020-03-09,2020-01-31,2020-03-09,USD,151259,RE,3,31,H,I1,1088.90,1088.90,2020-01-31,0010,V,2020-03-10,US02,2020-03-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-20,2001806438,151353,2020,5100216744,1,2020-03-09,2020-02-20,2020-03-09,USD,151353,RE,3,31,H,I0,175.00,175.00,2020-02-20,0010,V,2020-03-20,US02,2020-03-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-24,2001807840,151244,2020,5100217910,1,2020-03-24,2020-01-31,2020-03-24,USD,151244,RE,3,31,H,I1,1480.27,1480.27,2020-01-31,0010,V,2020-03-24,US02,2020-03-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-25,2001808451,151389,2020,5100216870,1,2020-03-02,2020-02-24,2020-03-02,USD,151389,RE,3,31,H,I1,4990.00,4990.00,2020-02-24,0010,V,2020-03-25,US02,2020-03-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-26,2001809096,150700,2020,5100215786,1,2020-03-26,2019-12-31,2020-03-26,USD,150700,RE,3,31,H,I0,192.00,192.00,2019-12-31,0010,V,2020-03-26,US02,2020-03-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-26,2001809096,150937,2020,5100215966,1,2020-03-26,2020-01-20,2020-03-26,USD,150937,RE,3,31,H,I0,553.96,553.96,2020-01-20,0010,V,2020-03-26,US02,2020-03-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-26,2001809096,151248,2020,5100216502,1,2020-03-26,2020-01-31,2020-03-26,USD,151248,RE,3,31,H,I0,242.00,242.00,2020-01-31,0010,V,2020-03-26,US02,2020-03-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151463,2020,5100217512,1,2020-03-11,2020-02-28,2020-03-11,USD,151463,RE,3,31,H,I1,4838.02,4838.02,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151464,2020,5100217042,1,2020-03-02,2020-02-28,2020-03-02,USD,151464,RE,3,31,H,I1,684.24,684.24,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151466,2020,5100217091,1,2020-03-26,2020-02-28,2020-03-26,USD,151466,RE,3,31,H,I0,577.65,577.65,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151485,2020,5100217062,1,2020-03-02,2020-02-28,2020-03-02,USD,151485,RE,3,31,H,I1,4840.96,4840.96,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151579,2020,5100217431,1,2020-03-19,2020-02-28,2020-03-19,USD,151579,RE,3,31,H,I1,5000.69,5000.69,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151595,2020,5100217554,1,2020-03-17,2020-02-28,2020-03-17,USD,151595,RE,3,31,H,I1,918.89,918.89,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151597,2020,5100217552,1,2020-03-18,2020-02-28,2020-03-18,USD,151597,RE,3,31,H,I1,36713.07,36713.07,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151601,2020,5100217551,1,2020-03-24,2020-02-28,2020-03-24,USD,151601,RE,3,31,H,I1,1409.57,1409.57,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151602,2020,5100217550,1,2020-03-25,2020-02-28,2020-03-25,USD,151602,RE,3,31,H,I1,2538.76,2538.76,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151603,2020,5100217549,1,2020-03-24,2020-02-28,2020-03-24,USD,151603,RE,3,31,H,I1,1147.98,1147.98,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-03-27,2001809670,151670,2020,5100217577,1,2020-03-13,2020-02-28,2020-03-13,USD,151670,RE,3,31,H,I1,1401.08,1401.08,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-07,2001813853,151592,2020,5100217962,1,2020-04-07,2020-02-28,2020-04-07,USD,151592,RE,4,31,H,I0,192.00,192.00,2020-02-28,0010,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-07,2001813853,151694,2020,5100217963,1,2020-04-07,2020-02-28,2020-04-07,USD,151694,RE,4,31,H,I0,300.00,300.00,2020-02-28,0010,V,2020-04-07,US02,2020-04-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-14,2001816262,151465,2020,5100217090,1,2020-04-14,2020-02-28,2020-04-14,USD,151465,RE,4,31,H,I1,4414.16,4414.16,2020-02-28,0010,V,2020-04-14,US02,2020-04-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-23,2001819589,151818,2020,5100217919,1,2020-04-02,2020-03-24,2020-04-02,USD,151818,RE,4,31,H,I1,3298.52,3298.52,2020-03-24,0010,V,2020-04-23,US02,2020-04-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-23,2001819589,151820,2020,5100218307,1,2020-04-23,2020-03-24,2020-04-23,USD,151820,RE,4,31,H,I1,6850.25,6850.25,2020-03-24,0010,V,2020-04-23,US02,2020-04-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-23,2001819589,151821,2020,5100218306,1,2020-04-23,2020-03-24,2020-04-23,USD,151821,RE,4,31,H,I1,4543.49,4543.49,2020-03-24,0010,V,2020-04-23,US02,2020-04-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400748,2020-04-23,2001819589,151822,2020,5100218305,1,2020-04-23,2020-03-24,2020-04-23,USD,151822,RE,4,31,H,I1,4223.36,4223.36,2020-03-24,0010,V,2020-04-23,US02,2020-04-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
